lambda,K,mu_s,mu_f,ks,kf,backup_strategy,backup_p,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted,s1_util,s2_util,s1_system_timeavg,s1_queue_timeavg,s2_system_timeavg,s2_queue_timeavg,backups_written,cost_per_arrival
2.0,4,2.0,1.0,5,0,none,0.0,6338,6338,0,4213,4213,4213,2109,0.0,0.6647207320921427,0.6647207320921427,1.5209688422638714,0.25094341146164134,0.6736210710678897,1.128059195020203,-0.12986420423290543,0.584853031495195,-0.13169633954577276,0.0,5.810791601616884
2.0,4,2.0,1.0,5,0,random,0.5,6257,6257,0,4089,4089,2089,2149,0.0,0.6535080709605242,0.33386607000159824,1.465020347526924,0.24736921783474763,0.6495523187396417,1.11232938321639,-0.1410313510956114,0.5694878493506125,-0.1222562204222269,344.0,4.6547859516695675
2.0,4,2.0,1.0,5,0,systematic,1.0,6338,6338,0,4213,4213,0,2109,0.0,0.6647207320921427,0.0,1.5209688422638714,0.25094341146164134,0.6736210710678897,1.128059195020203,-0.12986420423290543,0.584853031495195,-0.13169633954577276,703.1111111111111,3.4514274601107626
2.0,4,2.0,1.0,5,2,none,0.0,6320,6320,0,3297,3297,3297,2994,0.0,0.5216772151898734,0.5216772151898734,2.8380109916549507,0.25117138374330744,0.9231994529420035,1.127237086632193,-0.17406934632339266,2.0999162969801146,1.1627641428036801,0.0,5.100576747021042
2.0,4,2.0,1.0,5,2,random,0.5,6226,6226,0,3241,3241,1592,2958,0.0,0.5205589463539994,0.255701895277867,2.8843608515981956,0.24693273682143435,0.9275656032036511,1.1059491123877638,-0.10393926773401524,2.150274620589245,1.1901480416860717,348.77777777777777,4.224273810322768
2.0,4,2.0,1.0,5,2,systematic,1.0,6320,6320,0,3297,3297,0,2994,0.0,0.5216772151898734,0.0,2.8380109916549507,0.25117138374330744,0.9231994529420035,1.127237086632193,-0.17406934632339266,2.0999162969801146,1.1627641428036801,701.4444444444445,3.315754458829687
2.0,4,2.0,2.0,0,0,none,0.0,6301,6215,86,3050,3050,3050,3149,0.013648627202031423,0.4907481898632341,0.4907481898632341,1.006493783746478,0.24591933156276807,0.4936843981408432,1.0940946881451188,-0.13428845477005555,0.48809022945233504,-0.1341759950730358,0.0,4.948372122061884
2.0,4,2.0,2.0,0,0,random,0.5,6325,6241,84,3069,3069,1556,3155,0.013280632411067193,0.491748117288896,0.2493190193879186,0.990260878582888,0.24435395254396367,0.5048360609884038,1.0760873088377285,-0.10778616393487725,0.5203945543844573,-0.11818485952672583,349.3333333333333,4.137360457537195
2.0,4,2.0,2.0,0,0,systematic,1.0,6301,6215,86,3050,3050,0,3149,0.013648627202031423,0.4907481898632341,0.0,1.006493783746478,0.24591933156276807,0.4936843981408432,1.0940946881451188,-0.13428845477005555,0.48809022945233504,-0.1341759950730358,689.4444444444445,3.3085189021631902
2.0,4,2.0,2.0,0,2,none,0.0,6541,6421,120,1718,1718,1718,4679,0.01834581868215869,0.26755957016041115,0.26755957016041115,1.5519481950119018,0.25218964142917827,0.7696429125351713,1.1234704983484047,-0.1356058845069804,1.553254000312772,0.677435775326313,0.0,3.759663850337956
2.0,4,2.0,2.0,0,2,random,0.5,6205,6106,99,1368,1368,641,4723,0.01595487510072522,0.22404192597445136,0.10497870946609891,1.4630021409083782,0.24270067091224926,0.7342216000745494,1.083490389118954,-0.11308881056628955,1.4399488253196389,0.6037670279302583,341.8888888888889,3.352545505405791
2.0,4,2.0,2.0,0,2,systematic,1.0,6541,6421,120,1718,1718,0,4679,0.01834581868215869,0.26755957016041115,0.0,1.5519481950119018,0.25218964142917827,0.7696429125351713,1.1234704983484047,-0.1356058845069804,1.553254000312772,0.677435775326313,712.6666666666666,3.0054182455368896
2.0,4,2.0,2.0,5,0,none,0.0,6282,6282,0,3098,3098,3098,3173,0.0,0.49315504616364214,0.49315504616364214,0.9988081494551018,0.24939446039574042,0.4922305725158206,1.1157796413442984,-0.11495428319672991,0.49216614737876996,-0.1344028878362791,0.0,4.973692346029121
2.0,4,2.0,2.0,5,0,random,0.5,6364,6364,0,3196,3196,1623,3150,0.0,0.5021998742928976,0.25502828409805156,0.9985355401139066,0.25050241417759456,0.5056238048462529,1.1144704237739846,-0.11103921587984295,0.5003705693141528,-0.15420437751676042,353.8888888888889,4.1491048573874245
2.0,4,2.0,2.0,5,0,systematic,1.0,6282,6282,0,3098,3098,0,3173,0.0,0.49315504616364214,0.0,0.9988081494551018,0.24939446039574042,0.4922305725158206,1.1157796413442984,-0.11495428319672991,0.49216614737876996,-0.1344028878362791,697.3333333333334,3.302698049229813
2.0,4,2.0,2.0,5,2,none,0.0,6490,6490,0,1800,1800,1800,4667,0.0,0.2773497688751926,0.2773497688751926,1.548251152714251,0.2534276932441985,0.7647280528502984,1.1351261119502931,-0.10705177412082817,1.5578076343899563,0.721788503714068,0.0,3.8133710641729786
2.0,4,2.0,2.0,5,2,random,0.5,6366,6366,0,1597,1597,783,4746,0.0,0.25086396481306944,0.12299717247879359,1.506971289304844,0.25290277596939387,0.7565569495697962,1.1323366185520967,-0.1092795951090772,1.508322752006441,0.6481202325552426,354.55555555555554,3.3689202388062682
2.0,4,2.0,2.0,5,2,systematic,1.0,6490,6490,0,1800,1800,0,4667,0.0,0.2773497688751926,0.0,1.548251152714251,0.2534276932441985,0.7647280528502984,1.1351261119502931,-0.10705177412082817,1.5578076343899563,0.721788503714068,719.8888888888889,3.007723839216217
4.0,1,0.5,0.5,0,0,none,0.0,12502,1456,11046,620,620,620,825,0.883538633818589,0.4258241758241758,0.4258241758241758,4.471496628216489,0.8772935592222849,0.49295154567393573,0.7070658181114449,-0.1923792249065086,0.5029771716138653,-0.30981908107540096,0.0,2.5197600169528633
4.0,1,0.5,0.5,0,0,random,0.5,12623,1442,11181,622,622,315,809,0.8857640814386437,0.43134535367545074,0.21844660194174756,4.590170032563164,0.8783729558115891,0.4954444733928027,0.7230923440758736,-0.1740297788351105,0.4982160295599005,-0.263290765498186,79.0,2.436731933710943
4.0,1,0.5,0.5,0,0,systematic,1.0,12502,1456,11046,620,620,0,825,0.883538633818589,0.4258241758241758,0.0,4.471496628216489,0.8772935592222849,0.49295154567393573,0.7070658181114449,-0.1923792249065086,0.5029771716138653,-0.30981908107540096,160.88888888888889,2.355605295132234
4.0,1,0.5,0.5,0,2,none,0.0,12584,1446,11138,259,259,259,1168,0.885092180546726,0.17911479944674966,0.17911479944674966,5.908802782859156,0.8856572414349004,0.730831513492076,0.710020408343277,-0.19103516440230472,1.4089106886683178,0.5832067327177579,0.0,2.374381673707826
4.0,1,0.5,0.5,0,2,random,0.5,12624,1404,11220,251,251,123,1133,0.8887832699619772,0.1787749287749288,0.0876068376068376,5.847325164567942,0.8821543437476632,0.6920729575648198,0.7496834616347634,-0.1649826415635934,1.3294413727027017,0.5292955756901008,78.88888888888889,2.352620540147144
4.0,1,0.5,0.5,0,2,systematic,1.0,12584,1446,11138,259,259,0,1168,0.885092180546726,0.17911479944674966,0.0,5.908802782859156,0.8856572414349004,0.730831513492076,0.710020408343277,-0.19103516440230472,1.4089106886683178,0.5832067327177579,159.77777777777777,2.3259311588894502
4.0,1,0.5,0.5,5,0,none,0.0,12556,1663,10893,830,830,830,776,0.8675533609429754,0.49909801563439565,0.49909801563439565,13.952320540030314,0.9945530757166298,0.48081035771836844,5.576647276453708,4.51607048228086,0.4723015700140512,-0.29240613069755994,0.0,2.5677817902935733
4.0,1,0.5,0.5,5,0,random,0.5,12695,1634,11061,818,818,402,758,0.8712879086254431,0.5006119951040392,0.2460220318237454,14.362353110454087,0.9967489964731558,0.481038894178854,5.631169126710741,4.561597374503058,0.5097586556295528,-0.23039741207154688,87.22222222222223,2.4486899606191326
4.0,1,0.5,0.5,5,0,systematic,1.0,12556,1663,10893,830,830,0,776,0.8675533609429754,0.49909801563439565,0.0,13.952320540030314,0.9945530757166298,0.48081035771836844,5.576647276453708,4.51607048228086,0.4723015700140512,-0.29240613069755994,178.77777777777777,2.341646881195346
4.0,1,0.5,0.5,5,2,none,0.0,12622,1620,11002,370,370,370,1182,0.8716526699413722,0.22839506172839505,0.22839506172839505,16.198465460739634,0.9970980798246001,0.7144529664320484,5.608586962321101,4.551280256620899,1.4110283937635286,0.5934871308128977,0.0,2.3892753598763616
4.0,1,0.5,0.5,5,2,random,0.5,12703,1632,11071,398,398,195,1171,0.8715264110839959,0.24387254901960784,0.11948529411764706,16.174583069058453,0.9927239620078835,0.7389859845028399,5.61907854184626,4.5321536338171,1.473935262232477,0.6412667806960745,89.0,2.3506658919790695
4.0,1,0.5,0.5,5,2,systematic,1.0,12622,1620,11002,370,370,0,1182,0.8716526699413722,0.22839506172839505,0.0,16.198465460739634,0.9970980798246001,0.7144529664320484,5.608586962321101,4.551280256620899,1.4110283937635286,0.5934871308128977,174.11111111111111,2.3092243913501433
4.0,1,0.5,1.0,0,0,none,0.0,12553,1415,11138,342,342,342,1063,0.8872779415279216,0.24169611307420494,0.24169611307420494,3.3442773192966273,0.8826202517323467,0.317322410176719,0.7715036437556182,-0.15051478871060125,0.36337731938449536,-0.13003148444586438,0.0,2.4129691771527373
4.0,1,0.5,1.0,0,0,random,0.5,12660,1439,11221,366,366,183,1064,0.8863349131121643,0.2543432939541348,0.1271716469770674,3.3595602466023213,0.8783666684883978,0.3345602684012574,0.7275307924861765,-0.17121319456740458,0.39633139226824116,-0.153334545319314,77.55555555555556,2.3736687674479517
4.0,1,0.5,1.0,0,0,systematic,1.0,12553,1415,11138,342,342,0,1063,0.8872779415279216,0.24169611307420494,0.0,3.3442773192966273,0.8826202517323467,0.317322410176719,0.7715036437556182,-0.15051478871060125,0.36337731938449536,-0.13003148444586438,156.22222222222223,2.3375244762165033
4.0,1,0.5,1.0,0,2,none,0.0,12607,1436,11171,49,49,49,1371,0.886095026572539,0.034122562674094706,0.034122562674094706,3.4173291940555623,0.8832861220835782,0.4258762972790023,0.7763105003640625,-0.17032344368192207,0.6839561598474284,0.10275366031086253,0.0,2.291691529268179
4.0,1,0.5,1.0,0,2,random,0.5,12627,1405,11222,32,32,13,1361,0.8887304981389087,0.022775800711743774,0.009252669039145907,3.335808059764216,0.8796488019299409,0.41043393326415345,0.7417079200661223,-0.14628120262341537,0.6318483658776689,0.014310447264046351,76.0,2.299577663638853
4.0,1,0.5,1.0,0,2,systematic,1.0,12607,1436,11171,49,49,0,1371,0.886095026572539,0.034122562674094706,0.0,3.4173291940555623,0.8832861220835782,0.4258762972790023,0.7763105003640625,-0.17032344368192207,0.6839561598474284,0.10275366031086253,158.55555555555554,2.3099531875239356
4.0,1,0.5,1.0,5,0,none,0.0,12649,1569,11080,478,478,478,1035,0.8759585738003004,0.30465264499681327,0.30465264499681327,13.421214895256547,0.9946968279571694,0.3112434380185942,5.632170697574387,4.532415117597809,0.36686835042814914,-0.1542540631965673,0.0,2.4390661915315146
4.0,1,0.5,1.0,5,0,random,0.5,12644,1632,11012,534,534,259,1039,0.8709269218601708,0.3272058823529412,0.15870098039215685,13.111823027663675,0.9948582699412989,0.32397373738988616,5.620790594594314,4.573938329465476,0.3965657286740111,-0.14082415598699483,87.33333333333333,2.383031302062305
4.0,1,0.5,1.0,5,0,systematic,1.0,12649,1569,11080,478,478,0,1035,0.8759585738003004,0.30465264499681327,0.0,13.421214895256547,0.9946968279571694,0.3112434380185942,5.632170697574387,4.532415117597809,0.36686835042814914,-0.1542540631965673,168.33333333333334,2.3238628347789763
4.0,1,0.5,1.0,5,2,none,0.0,12615,1675,10940,123,123,123,1491,0.8672215616329766,0.07343283582089552,0.07343283582089552,13.021125135868102,0.9947960875732499,0.470822466674186,5.610173838459691,4.502300538643648,0.8323161916266247,0.16166358784603055,0.0,2.282753546092769
4.0,1,0.5,1.0,5,2,random,0.5,12689,1640,11049,115,115,62,1468,0.8707541965481913,0.0701219512195122,0.03780487804878049,13.323397552704082,0.9909274654350086,0.4729965420694086,5.60328069708653,4.537769060758675,0.8260948562097713,0.1429665503452592,90.77777777777777,2.2859733560297424
4.0,1,0.5,1.0,5,2,systematic,1.0,12615,1675,10940,123,123,0,1491,0.8672215616329766,0.07343283582089552,0.0,13.021125135868102,0.9947960875732499,0.470822466674186,5.610173838459691,4.502300538643648,0.8323161916266247,0.16166358784603055,180.11111111111111,2.282278368293941
4.0,1,0.5,2.0,0,0,none,0.0,12572,1411,11161,161,161,161,1240,0.8877664651606745,0.11410347271438696,0.11410347271438696,2.66606796996849,0.8815250451957579,0.18730617544646855,0.7290150553987224,-0.16890346013017174,0.2527896137296426,-0.11927560422686476,0.0,2.34074313271308
4.0,1,0.5,2.0,0,0,random,0.5,12619,1392,11227,158,158,83,1224,0.8896901497741501,0.11350574712643678,0.05962643678160919,2.700033469293695,0.8865861270710154,0.18327573909104575,0.7333508567844267,-0.1323307879015645,0.2861440102781978,-0.13884382256105937,76.44444444444444,2.333925134342509
4.0,1,0.5,2.0,0,0,systematic,1.0,12572,1411,11161,161,161,0,1240,0.8877664651606745,0.11410347271438696,0.0,2.66606796996849,0.8815250451957579,0.18730617544646855,0.7290150553987224,-0.16890346013017174,0.2527896137296426,-0.11927560422686476,155.77777777777777,2.3230636841184205
4.0,1,0.5,2.0,0,2,none,0.0,12635,1404,11231,4,4,4,1389,0.8888800949742778,0.002849002849002849,0.002849002849002849,2.5653710159921417,0.8804400829395713,0.21724753292465296,0.7442753333770361,-0.15533196698680002,0.3880661620624584,-0.10714154106625123,0.0,2.2781273707302336
4.0,1,0.5,2.0,0,2,random,0.5,12638,1403,11235,1,1,0,1394,0.8889855989871815,0.0007127583749109052,0.0,2.569173444491882,0.8824129803416619,0.21858237092218932,0.7483271247543497,-0.15065399592837536,0.3674443663574447,-0.05572473784071005,77.55555555555556,2.2932302048316853
4.0,1,0.5,2.0,0,2,systematic,1.0,12635,1404,11231,4,4,0,1389,0.8888800949742778,0.002849002849002849,0.0,2.5653710159921417,0.8804400829395713,0.21724753292465296,0.7442753333770361,-0.15533196698680002,0.3880661620624584,-0.10714154106625123,155.0,2.310013851739038
4.0,1,0.5,2.0,5,0,none,0.0,12645,1626,11019,309,309,309,1263,0.87141162514828,0.1900369003690037,0.1900369003690037,12.359580295550675,0.9927586515196987,0.1983527296993837,5.6212442689807425,4.504562519352672,0.27330397086434277,-0.1383294767557084,0.0,2.3634436018127065
4.0,1,0.5,2.0,5,0,random,0.5,12796,1570,11226,298,298,146,1218,0.8773054079399812,0.18980891719745224,0.0929936305732484,12.832346656893142,0.992766202388924,0.19152938244441994,5.651414873340136,4.565608457265057,0.3056464467381854,-0.14416034975480235,81.11111111111111,2.3329838110865957
4.0,1,0.5,2.0,5,0,systematic,1.0,12645,1626,11019,309,309,0,1263,0.87141162514828,0.1900369003690037,0.0,12.359580295550675,0.9927586515196987,0.1983527296993837,5.6212442689807425,4.504562519352672,0.27330397086434277,-0.1383294767557084,174.66666666666666,2.302931200513238
4.0,1,0.5,2.0,5,2,none,0.0,12644,1675,10969,23,23,23,1595,0.8675260993356533,0.01373134328358209,0.01373134328358209,11.818981788724699,0.9957702227523796,0.25691962732219664,5.62300211625119,4.535482602243163,0.5045980462595548,-0.04961639149016745,0.0,2.2425237389121278
4.0,1,0.5,2.0,5,2,random,0.5,12728,1546,11182,22,22,9,1469,0.8785355122564424,0.014230271668822769,0.005821474773609315,12.790433660692269,0.9949543136213068,0.22578858172056393,5.658774341091903,4.573501755928546,0.4296356356694885,-0.12449457383384106,85.44444444444444,2.274790335143492
4.0,1,0.5,2.0,5,2,systematic,1.0,12644,1675,10969,23,23,0,1595,0.8675260993356533,0.01373134328358209,0.0,11.818981788724699,0.9957702227523796,0.25691962732219664,5.62300211625119,4.535482602243163,0.5045980462595548,-0.04961639149016745,180.33333333333334,2.2737544643318874
4.0,1,1.0,0.5,0,0,none,0.0,12709,2478,10231,1418,1418,1418,1046,0.8050200645212054,0.5722356739305892,0.5722356739305892,3.456702680412849,0.8048044934685541,0.6423322336851833,0.6060770986652533,-0.1388989639252261,0.5853036859909466,-0.12934480739510648,0.0,2.664576872725649
4.0,1,1.0,0.5,0,0,random,0.5,12723,2503,10220,1488,1488,717,1003,0.803269669103199,0.5944866160607272,0.28645625249700357,3.529011569390616,0.7984120360038905,0.6448124616601684,0.5920479631170643,-0.12978764930158657,0.5964034045355359,-0.14986497580682603,142.22222222222223,2.4743664784177417
4.0,1,1.0,0.5,0,0,systematic,1.0,12709,2478,10231,1418,1418,0,1046,0.8050200645212054,0.5722356739305892,0.0,3.456702680412849,0.8048044934685541,0.6423322336851833,0.6060770986652533,-0.1388989639252261,0.5853036859909466,-0.12934480739510648,274.44444444444446,2.2757900242664495
4.0,1,1.0,0.5,0,2,none,0.0,12664,2526,10138,1064,1064,1064,1440,0.8005369551484524,0.42121931908155186,0.42121931908155186,5.727943547640449,0.7990642172012536,0.89722141600755,0.6085484349238232,-0.12452525134561333,2.0005194391471197,1.0975446908856386,0.0,2.5190060715881497
4.0,1,1.0,0.5,0,2,random,0.5,12675,2558,10117,1102,1102,545,1429,0.7981854043392504,0.43080531665363564,0.2130570758405004,5.871447642498126,0.7948181644319849,0.900986869205037,0.5834937030854179,-0.16019728604490086,2.0407575356392695,1.1283203913934665,142.88888888888889,2.3828429053403224
4.0,1,1.0,0.5,0,2,systematic,1.0,12664,2526,10138,1064,1064,0,1440,0.8005369551484524,0.42121931908155186,0.0,5.727943547640449,0.7990642172012536,0.89722141600755,0.6085484349238232,-0.12452525134561333,2.0005194391471197,1.0975446908856386,279.8888888888889,2.2423265971702024
4.0,1,1.0,0.5,5,0,none,0.0,12718,3171,9547,2065,2065,2065,1048,0.7506683440792578,0.6512141280353201,0.6512141280353201,8.238168663007773,0.9973607605431756,0.6481360689164546,5.421035185312829,4.399461528335809,0.6092399328379214,-0.14385793055111384,0.0,2.8091362638422734
4.0,1,1.0,0.5,5,0,random,0.5,12669,3247,9422,2174,2174,1094,1017,0.7437051069539822,0.6695411148752695,0.3369263935940868,8.271160892350204,0.9962140626460833,0.6779074602825224,5.448560834602699,4.377154759355857,0.6055532539808817,-0.1510111663276073,174.44444444444446,2.5396044675961043
4.0,1,1.0,0.5,5,0,systematic,1.0,12718,3171,9547,2065,2065,0,1048,0.7506683440792578,0.6512141280353201,0.0,8.238168663007773,0.9973607605431756,0.6481360689164546,5.421035185312829,4.399461528335809,0.6092399328379214,-0.14385793055111384,346.6666666666667,2.2326439296452048
4.0,1,1.0,0.5,5,2,none,0.0,12753,3177,9576,1624,1624,1624,1479,0.7508821453775583,0.5111740635819956,0.5111740635819956,11.1965827852323,0.9959124452790782,0.9293701809649391,5.426461494503651,4.376757977988121,2.1737789237874092,1.2243213464081821,0.0,2.6325911981898362
4.0,1,1.0,0.5,5,2,random,0.5,12665,3205,9460,1683,1683,830,1444,0.7469403868930122,0.5251170046801872,0.2589703588143526,11.300120019823886,0.9957158134038385,0.9263701912970684,5.43231468330694,4.390304686170696,2.1834828656437426,1.2428434384210423,180.55555555555554,2.4250361517309162
4.0,1,1.0,0.5,5,2,systematic,1.0,12753,3177,9576,1624,1624,0,1479,0.7508821453775583,0.5111740635819956,0.0,11.1965827852323,0.9959124452790782,0.9293701809649391,5.426461494503651,4.376757977988121,2.1737789237874092,1.2243213464081821,347.22222222222223,2.1965883080052713
4.0,1,1.0,1.0,0,0,none,0.0,12674,2522,10152,979,979,979,1533,0.8010099416127505,0.38818398096748613,0.38818398096748613,2.286045790832784,0.7994955302591331,0.4747205696334714,0.5888819669409949,-0.13684795639425573,0.46766896968516547,-0.18856910783029435,0.0,2.48570663803848
4.0,1,1.0,1.0,0,0,random,0.5,12639,2535,10104,1015,1015,505,1508,0.7994303346783764,0.40039447731755423,0.1992110453648915,2.295259060444729,0.7920956961087813,0.46893986628669876,0.5772351263832213,-0.11275102715959139,0.4867621941479723,-0.21468868963154686,139.55555555555554,2.367324975113516
